UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2017

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
2;ICE1028;NEUROECONOMIA;01;346866-8;35M34 (24/07/2017 - 16/12/2017);2014027190;-;DESISTENCIA;
2;ECT2413;MECÂNICA DOS FLUIDOS;03;2391566-0;24N34 (24/07/2017 - 16/12/2017);20150140757;6.80;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04C;2312423-9;7M56  35N34 (24/07/2017 - 26/11/2017);2014098502;8.40;APROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;05;1091102-4;36N34 (24/07/2017 - 16/12/2017);20160158559;0.50;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;1763991-5,2459504-9;24M12  2T34 (24/07/2017 - 26/11/2017);20170030799;9.00;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;2459504-9,1763991-5;24M12  2T34 (24/07/2017 - 26/11/2017);20170030458;7.80;APROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9,1752508-1;35N12 (24/07/2017 - 16/12/2017);2015091417;5.00;APROVADO POR NOTA;
2;ELE0701;ELETRÔNICA;01A;1199091-2;246T12;2014069322;5.40;APROVADO POR NOTA;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (24/07/2017 - 16/12/2017);20150125545;6.40;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);20170011102;7.00;APROVADO;
2;ELE1524;ACIONAMENTOS ELETRÔNICOS DE POTÊNCIA;01;1196444-0;35M56;2012923181;8.80;APROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2M34 (24/07/2017 - 16/12/2017);20170041219;5.30;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;2218079-8;35N12 (24/07/2017 - 16/12/2017);2015007950;1.20;REPROVADO;
2;CIV1206;MICROBIOLOGIA AMBIENTAL;01;1764855-8;5M3456 (24/07/2017 - 16/12/2017);2013021370;6.90;APROVADO POR NOTA;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;1752508-1,2087565-9;35N12 (24/07/2017 - 16/12/2017);2015007290;4.80;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;1943220-0;24M12  2T34 (24/07/2017 - 26/11/2017);20170030476;8.80;APROVADO;
2;DCO1005;PRINCÍPIOS DE TELECOMUNICAÇÕES;01;349732-3;35N34;2014096203;-;DESISTENCIA;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;2254759-4,3057895-9;24T56 (24/07/2017 - 06/08/2017),  24T56 6T12 (07/08/2017 - 23/09/2017),  24T56 (24/09/2017 - 26/11/2017);2016010398;6.50;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;2550037-8;35N12 (24/07/2017 - 16/12/2017);20170001198;0.00;CANCELADO;
2;ECT2414;ELETRICIDADE APLICADA;02C;1658061-5;5M34  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2014097292;-;TRANCADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;2836616-8,2993322-8;3M34  24T34 (24/07/2017 - 16/12/2017);20160108243;9.10;APROVADO;
2;DEB0706;BIOSSEGURANÇA E BIOÉTICA;01;1365498-7;6N1234;2014066886;7.20;APROVADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20160159135;6.40;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;05;1091102-4;36N34 (24/07/2017 - 16/12/2017);20150127521;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016015394;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;35T12 (24/07/2017 - 29/10/2017),  35T12 (30/10/2017 - 16/12/2017);2016012632;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02C;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T34 (10/09/2017 - 16/12/2017);20170008054;-;INDEFERIDO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20160141794;0.70;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;04D;1671947-8,1805797-9,1159567-3;35N12 (24/07/2017 - 09/09/2017), 7M34  35N12 (10/09/2017 - 16/12/2017);2016012418;9.60;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (24/07/2017 - 16/12/2017);2015094670;5.60;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;1943220-0;24M12  2T12 (24/07/2017 - 26/11/2017);20170034214;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;07;6350665-5;2356T56 (02/10/2017 - 16/12/2017);2015092890;-;DESISTENCIA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1509949-2;35M34 (24/07/2017 - 16/12/2017);20170030770;8.50;APROVADO;
2;ECT1552;INSTITUIÇÕES E SERVIÇOS TECNOLÓGICOS;01;2410576-9;35T34 (24/07/2017 - 16/12/2017);2011013913;7.50;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02B;1763991-5;24M12  2T12 (24/07/2017 - 26/11/2017);2016021776;9.80;APROVADO;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);2014056351;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;35T12 (24/07/2017 - 29/10/2017),  35T12 (30/10/2017 - 16/12/2017);2016011134;8.00;APROVADO;
2;DEF0030;METODOLOGIA DA DANCA;01;1672476-5;24M56;2011065894;9.70;APROVADO;
2;MEC1608;MÁQUINAS DE FLUXO;02;349104-0;35T12 (24/07/2017 - 16/12/2017);2015011695;8.20;APROVADO;
2;DEM0102;ALGORITMO E PROGRAMACAO ORIENTADA AO OBJETO;01;2343264-2;36T34;2014024868;-;DESISTENCIA;
2;MEC1602;SISTEMAS TÉRMICOS II;03;1647050-0;46T56 (24/07/2017 - 16/12/2017);2014060784;-;INDEFERIDO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (24/07/2017 - 16/12/2017);20160132365;9.90;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;4687943-1,2312423-9;7M12  35N34 (24/07/2017 - 26/11/2017);20170037477;0.00;REPROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;1475328-8;24N12 (24/07/2017 - 16/12/2017);2014095888;-;INDEFERIDO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;2550037-8;35N12 (24/07/2017 - 16/12/2017);2016018510;1.00;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;06;1671983-4;2356N34 (24/07/2017 - 30/09/2017);20170032434;-;INDEFERIDO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1755308-5;2T56 (24/07/2017 - 16/12/2017);20170001812;7.10;APROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;1475328-8;24N12 (24/07/2017 - 16/12/2017);2016009913;7.30;APROVADO;
2;DCA0103;ANALISE DE SINAIS E SISTEMAS;02;347052-2;246M34;2014097087;1.50;REPROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20170041219;1.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;1242299-3;2N12 (24/07/2017 - 16/12/2017);2016016490;0.50;CANCELADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;1475328-8;24N12 (24/07/2017 - 16/12/2017);2016010137;9.10;APROVADO;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);20170031491;-;INDEFERIDO;
2;ECT1507;RELAÇÕES DE GÊNERO EM CIÊNCIAS E TECNOLOGIA;01;1753033-6;3T3456 (24/07/2017 - 16/12/2017);2015014113;8.50;APROVADO;
2;ECT2413;MECÂNICA DOS FLUIDOS;01;1764984-8;24M34 (24/07/2017 - 16/12/2017);2016011519;6.20;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;05;2646069-8;2356N12 (02/10/2017 - 16/12/2017);20160142808;0.00;REPROVADO;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);20170032416;6.00;APROVADO POR NOTA;
2;DCA0103;ANALISE DE SINAIS E SISTEMAS;02;347052-2;246M34;2015017133;2.50;REPROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;05;2087054-1;2N34 (24/07/2017 - 16/12/2017);20150126936;3.60;CANCELADO;
2;ECT2103;CÁLCULO I;07;6350665-5;2356T56 (02/10/2017 - 16/12/2017);2014057018;4.20;REPROVADO;
2;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;14;1107727-3;2N1234 (24/07/2017 - 16/12/2017);2015095292;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03B;2254759-4,3057895-9;24T56 (24/07/2017 - 06/08/2017),  24T56 6T34 (07/08/2017 - 23/09/2017),  24T56 (24/09/2017 - 26/11/2017);2013080764;-;INDEFERIDO;
2;MEC1508;DINÂMICA;01;1837132-1;46M56 (24/07/2017 - 16/12/2017);2014097167;0.40;REPROVADO POR MÉDIA E POR FALTAS;
2;MEC1508;DINÂMICA;03;1837132-1;24T56 (24/07/2017 - 16/12/2017);20170101756;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);2016098163;1.80;REPROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (24/07/2017 - 16/12/2017);2016009332;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;1330358-1;35T56 (24/07/2017 - 16/12/2017);2016018091;5.60;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;01;1718474-8;35T34 (24/07/2017 - 16/12/2017);20160132365;7.80;APROVADO;
2;MEC1508;DINÂMICA;02;1837132-1;35N12 (24/07/2017 - 16/12/2017);2015011354;6.80;APROVADO POR NOTA;
2;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;01;2550377-6,2342188-8;46M34 (24/07/2017 - 16/12/2017);2015085948;7.10;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9,4687943-1;7M12  35N12 (24/07/2017 - 26/11/2017);20170040697;2.40;REPROVADO;
2;DCA1202;PROGRAMAÇAO AVANÇADA;02A;1279464-5;246M12;2015013733;6.80;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;04;2276754-3;46N34 (24/07/2017 - 16/12/2017);2014029247;0.50;REPROVADO;
2;ECT2414;ELETRICIDADE APLICADA;02D;1658061-5;5M56  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2014066957;5.00;APROVADO POR NOTA;
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;01;2613423-5;3N34 6N12;2014067936;5.80;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1544724-5;2N12 (24/07/2017 - 16/12/2017);20170138193;7.10;APROVADO;
2;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;01;2550377-6,2342188-8;46M34 (24/07/2017 - 16/12/2017);2015014919;7.30;APROVADO;
2;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;01;2368792-6;24T34;2015016753;7.90;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;05;2550037-8;35N34 (24/07/2017 - 16/12/2017);20160002914;0.00;REPROVADO;
2;ECT2202;ÁLGEBRA LINEAR;01;2340200-0;35M56 (24/07/2017 - 16/12/2017);20160141794;3.10;CANCELADO;
2;MEC1507;SISTEMAS TÉRMICOS I;04;1235107-7;35T56 (24/07/2017 - 16/12/2017);20150131794;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;05;2583622-8;46N34 (24/07/2017 - 16/12/2017);2016018977;1.90;REPROVADO POR MÉDIA E POR FALTAS;
2;CIV1106;FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO;01;2998535-0;24M56;2012918252;6.10;APROVADO POR NOTA;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02C;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T34 (10/09/2017 - 16/12/2017);20170152316;-;INDEFERIDO;
2;DCA0105;TEORIA DE CIRCUITOS;01;347427-7;35M34;2015016216;5.00;APROVADO POR NOTA;
2;MEC1601;PROCESSOS DE FABRICAÇÃO MECÂNICA I;02;2613355-7;35N12 (24/07/2017 - 16/12/2017);2013024200;7.30;APROVADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;01;1718474-8;35T34 (24/07/2017 - 16/12/2017);2016009459;5.70;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;03;1672787-0;2356T34 (24/07/2017 - 30/09/2017);2016010119;-;INDEFERIDO;
2;ECT2403;FÍSICA EXPERIMENTAL II;09A;1718474-8;6M456 (04/08/2017 - 04/11/2017);2016015797;9.00;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;2254759-4,3057895-9;24T56 (24/07/2017 - 06/08/2017),  24T56 6T12 (07/08/2017 - 23/09/2017),  24T56 (24/09/2017 - 26/11/2017);20150127595;-;INDEFERIDO;
2;ECT2202;ÁLGEBRA LINEAR;02;1508148-8;35M56 (24/07/2017 - 16/12/2017);20170043590;5.00;APROVADO POR NOTA;
2;MTR0301;ESTRUTURA DOS MATERIAIS;01;1938946-1;24N12;2014000740;7.30;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (24/07/2017 - 16/12/2017);2016012697;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04A;2254759-4,3057895-9;24N12 (24/07/2017 - 06/08/2017), 7M56  24N12 (07/08/2017 - 23/09/2017),  24N12 (24/09/2017 - 26/11/2017);2015018570;5.00;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;4687943-1,2312423-9;7M12  35N34 (24/07/2017 - 26/11/2017);20170041836;8.50;APROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;1475328-8;24N12 (24/07/2017 - 16/12/2017);2016011116;7.50;APROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;05;1066958-4;35N34 (24/07/2017 - 16/12/2017);2015019058;1.30;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2414;ELETRICIDADE APLICADA;01D;1569480-3;4M56  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);20160147134;-;INDEFERIDO;
2;MEC1507;SISTEMAS TÉRMICOS I;01;2014591-0;24N34 (24/07/2017 - 16/12/2017);2015082383;0.50;REPROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;04A;2913810-0;3M456 (04/08/2017 - 04/11/2017);2016018592;-;DESISTENCIA;
2;ECT2403;FÍSICA EXPERIMENTAL II;07A;2913810-0;6T123 (04/08/2017 - 04/11/2017);20160147250;-;INDEFERIDO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;01;2421903-9;2T12 (24/07/2017 - 16/12/2017);20160142586;5.60;APROVADO POR NOTA;
2;ECT2605;ARRANJOS PRODUTIVOS TECNOLÓGICOS;01A;1242299-3;35M12 (24/07/2017 - 16/12/2017);2015088823;7.30;APROVADO;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;35T12 (24/07/2017 - 29/10/2017),  35T12 (30/10/2017 - 16/12/2017);2014047343;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;08;1091102-4;36T56 (24/07/2017 - 16/12/2017);20160159162;-;CANCELADO;
2;FIS0801;FÍSICA GERAL I;02;1174332-0;24T12;2013080755;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;3913659-2;2N34 (24/07/2017 - 16/12/2017);20170010670;5.50;APROVADO POR NOTA;
2;ECT2403;FÍSICA EXPERIMENTAL II;04A;2325464-7;3T456 (04/08/2017 - 04/11/2017);2015013359;8.30;APROVADO;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;35T12 (24/07/2017 - 29/10/2017),  35T12 (30/10/2017 - 16/12/2017);2016013255;-;INDEFERIDO;
2;ECT2413;MECÂNICA DOS FLUIDOS;03;2391566-0;24N34 (24/07/2017 - 16/12/2017);2014089773;3.90;CANCELADO;
2;CIV1205;QUALIDADE DA ÁGUA;01;2326351-4;36M34;2014054802;5.50;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2014097040;-;INDEFERIDO;
2;ECT2521;PROJETOS COM MICROCONTROLADORES E MINICOMPUTADORES;01;4523538-6,1555898-5;35T56 (24/07/2017 - 16/12/2017);2016095949;10.00;APROVADO;
2;ECT2202;ÁLGEBRA LINEAR;02;1508148-8;35M56 (24/07/2017 - 16/12/2017);20170034896;0.70;REPROVADO;
2;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;02;1154326-6;3N12 6N34 (24/07/2017 - 16/12/2017);2014048420;-;INDEFERIDO;
2;DBF3003;BIOFÍSICA;01A;7336527-2;35N34;20150139872;-;CANCELADO;
2;ECT2103;CÁLCULO I;02;2340200-0;2356T12 (02/10/2017 - 16/12/2017);2014085086;-;INDEFERIDO;
2;ECT1569;TÓPICOS EM PRÁTICAS AMBIENTAIS;01;1615358-0;6M3456 (24/07/2017 - 16/12/2017);2015020390;7.70;APROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;1752508-1,2087565-9;35N12 (24/07/2017 - 16/12/2017);2015011256;6.20;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);20170096736;5.30;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2M34 (24/07/2017 - 16/12/2017);20170040552;6.10;APROVADO POR NOTA;
2;ECT1566;GESTÃO DO CONHECIMENTO;01;1746037-1;4M3456 (24/07/2017 - 16/12/2017);2012008088;5.30;APROVADO POR NOTA;
2;MEC1602;SISTEMAS TÉRMICOS II;03;1647050-0;46T56 (24/07/2017 - 16/12/2017);2014073174;5.40;APROVADO POR NOTA;
2;ECT2307;FÍSICA EXPERIMENTAL I;06A;1717472-6;4M456 (04/08/2017 - 04/11/2017);2016092286;8.80;APROVADO;
2;ECT1564;GESTÃO ESTRATÉGICA;01;2410576-9;35T56 (24/07/2017 - 16/12/2017);2016090666;4.30;REPROVADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20160146208;2.00;CANCELADO;
2;ECT2202;ÁLGEBRA LINEAR;05;2276754-3;46N12 (24/07/2017 - 16/12/2017);20170037379;0.90;REPROVADO;
2;ECT2503;POLÍTICA CIENTÍFICA E TECNOLÓGICA;01;1051570-6;3M3456 (24/07/2017 - 16/12/2017);2015014276;8.30;APROVADO;
2;ECT2301;CÁLCULO III;05;2141197-4;46N34 (24/07/2017 - 16/12/2017);20160002262;0.20;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1648476-4;35M56 (24/07/2017 - 16/12/2017);20170097976;7.00;APROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;03;3357809-7;35M34 (24/07/2017 - 16/12/2017);2015012816;4.40;REPROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;04;3357809-7;35N34 (24/07/2017 - 16/12/2017);20170043616;-;TRANCADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);2016053573;2.60;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02C;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T34 (10/09/2017 - 16/12/2017);2013070580;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01B;1943220-0;24M12  2T12 (24/07/2017 - 26/11/2017);20170044177;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;02;2340200-0;2356T12 (02/10/2017 - 16/12/2017);2015082507;-;INDEFERIDO;
2;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;01;1177742-9;24T34;2013090680;5.10;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1673239-3;2M56 (24/07/2017 - 16/12/2017);20160106768;-;TRANCADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1755308-5;2T56 (24/07/2017 - 16/12/2017);20170030556;6.90;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);20160001908;2.00;CANCELADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20160158100;0.70;CANCELADO;
2;CIV0405;MECÂNICA TÉCNICA;01;2387052-6;35M12;2013070580;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1509949-2;35M34 (24/07/2017 - 16/12/2017);20170044650;3.30;REPROVADO;
2;ECT2104;QUÍMICA GERAL;01D;2276334-3;3M34  25T34 (24/07/2017 - 16/12/2017);20160141981;6.00;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1544724-5;2N12 (24/07/2017 - 16/12/2017);20160142559;5.40;APROVADO POR NOTA;
2;ECT2104;QUÍMICA GERAL;03D;2275848-0,1255011-8;6M12  25T12 (24/07/2017 - 16/12/2017);20170044032;-;DESISTENCIA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;1509949-2;35M34 (24/07/2017 - 16/12/2017);20170034994;5.90;APROVADO POR NOTA;
2;ECT2104;QUÍMICA GERAL;05D;3432383-1;7M12  25N34 (24/07/2017 - 16/12/2017);20160142639;6.80;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);20160107489;-;CANCELADO;
2;ECT2101;PRÉ-CÁLCULO;05;1066958-4;2356N12 (24/07/2017 - 30/09/2017);20160147840;-;DESISTENCIA;
2;DCO1008;PROCESSAMENTO DIGITAL DE SINAIS;01;1668928-5;2N12 4N34;2012959086;5.00;APROVADO POR NOTA;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;1894891-1;35N12 (24/07/2017 - 16/12/2017);2012924492;-;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02A;4523538-6,2757086-1;35M34 (24/07/2017 - 09/09/2017), 35M34  5T12 (10/09/2017 - 16/12/2017);2016013317;-;DESISTENCIA;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);2015015012;0.70;REPROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (24/07/2017 - 16/12/2017);2015012638;5.70;APROVADO POR NOTA;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1475328-8;35T56 (24/07/2017 - 16/12/2017);2013020158;-;TRANCADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;1894891-1;35N12 (24/07/2017 - 16/12/2017);2015082347;1.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;01;1755308-5;4T3456 (24/07/2017 - 16/12/2017);20160142236;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;DCO1001;SINAIS E SISTEMAS LINEARES;01;1668928-5;35N34;2014085433;4.00;REPROVADO;
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;01;2613423-5;3N34 6N12;2016022853;0.60;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016017138;5.00;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;04;1753234-7;2356N12 (24/07/2017 - 30/09/2017);20160147644;-;INDEFERIDO;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);20160107540;8.10;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (24/07/2017 - 16/12/2017);2014097390;-;INDEFERIDO;
2;DCA0203;ELETRÔNICA;01A;1149567-9;3T3456 5T56;2011009062;-;CANCELADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;3913659-2;2N34 (24/07/2017 - 16/12/2017);20170003559;5.00;APROVADO POR NOTA;
2;MTR0305;PROPRIEDADES FÍSICAS DOS MATERIAIS;01;1298936-5;24N34;2014067856;5.70;APROVADO POR NOTA;
2;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;01;2613355-7;35M56 (24/07/2017 - 16/12/2017);2013019792;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;07;6350665-5;2356T56 (02/10/2017 - 16/12/2017);20160141963;-;DESISTENCIA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;1801831-1;35T34 (24/07/2017 - 16/12/2017);2016014270;0.80;REPROVADO;
2;ECT2403;FÍSICA EXPERIMENTAL II;09A;1718474-8;6M456 (04/08/2017 - 04/11/2017);2016010816;-;INDEFERIDO;
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;03;1753033-6;4T34 (24/07/2017 - 16/12/2017);20170000744;6.60;APROVADO POR NOTA;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (24/07/2017 - 16/12/2017);2010038789;1.60;CANCELADO;
2;ECT1558;ÉTICA EM CIÊNCIA E TECNOLOGIA;01;1148551-7;2T3456 (24/07/2017 - 16/12/2017);2012924053;-;CANCELADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03C;4687943-1,1434796-4;24M56  3T56 (24/07/2017 - 26/11/2017);20160132220;3.00;REPROVADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20170030690;1.30;REPROVADO;
