periodo;codigo;nome;turma;siape;horário;matricula;nota;situação
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1242299-3;2N34 (19/02/2018 - 07/07/2018);20170149731;6.50;APROVADO POR NOTA
1;ICE1022;INTERFACES CÉREBRO-MÁQUINA E NEUROMODULAÇÃO;1;1764910-4;35M56 (19/02/2018 - 07/07/2018);2016012472;6.40;APROVADO POR NOTA
1;ELE1622;INSTRUMENTAÇÃO INDUSTRIAL;1;1199091-2;46M34;2014066760;6.90;APROVADO POR NOTA
1;ECT2414;ELETRICIDADE APLICADA;02C;1658061-5;24T56 5T34 (19/02/2018 - 08/04/2018),  24T56 (09/04/2018 - 16/06/2018);2013090680;5.90;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9;3T34  35N12 (19/02/2018 - 16/06/2018);2012927879;-;INDEFERIDO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (19/02/2018 - 07/07/2018);20170040338;7.70;APROVADO
1;CIV1106;FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO;1;3030421-2;24M56;2015014178;7.60;APROVADO
1;ECT2403;FÍSICA EXPERIMENTAL II;07A;2913810-0;6M456 (26/02/2018 - 02/06/2018);2015014973;-;INDEFERIDO
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);2016014539;-;CANCELADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;1763991-5,2459504-9;5M56  24T12 (19/02/2018 - 16/06/2018);20170034958;0.20;REPROVADO
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;1672787-0;24T56 6T3456 (30/04/2018 - 07/07/2018);2016021551;8.30;APROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;5;1879244-0;36N34 (19/02/2018 - 07/07/2018);20170002490;2.40;REPROVADO
1;ECT2307;FÍSICA EXPERIMENTAL I;11A;1330358-1;7T123 (26/02/2018 - 02/06/2018);2016020797;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;6;2087054-1;2N12 (19/02/2018 - 07/07/2018);20170139468;5.30;APROVADO POR NOTA
1;MEC1505;CAD PARA ENGENHARIA I;4;3357809-7;35T12 (19/02/2018 - 07/07/2018);20160101313;7.70;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04B;3057895-9;35N34 (19/02/2018 - 25/02/2018),  7T12  35N34 (26/02/2018 - 20/04/2018),  35N34 (21/04/2018 - 09/06/2018);2012927879;5.00;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;4;2391566-0;35N34 (19/02/2018 - 07/07/2018);20150125151;5.30;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01A;2254759-4,3057895-9;24T34 (19/02/2018 - 25/02/2018), 2M34  24T34 (26/02/2018 - 20/04/2018),  24T34 (21/04/2018 - 09/06/2018);2015010910;-;DESISTENCIA
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (19/02/2018 - 07/07/2018);2015012772;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9;3T34  35N12 (19/02/2018 - 16/06/2018);20170116104;-;INDEFERIDO
1;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356M34 (19/02/2018 - 28/04/2018);20170137777;-;INDEFERIDO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;1;1319338-6;2M34 (19/02/2018 - 07/07/2018);20170034410;8.70;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;2;1752508-1;35T12 (19/02/2018 - 07/07/2018);2014039762;-;CANCELADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1717461-1;24M56 (19/02/2018 - 07/07/2018);20170030977;8.80;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;03C;1569480-3;5T56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2012928375;-;INDEFERIDO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01D;3057895-9,2254759-4;24T34 (19/02/2018 - 25/02/2018), 3M56  24T34 (26/02/2018 - 20/04/2018),  24T34 (21/04/2018 - 09/06/2018);2014074734;-;TRANCADO
1;ECT2414;ELETRICIDADE APLICADA;03B;1569480-3;3T56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2015091533;-;INDEFERIDO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);20150126810;1.60;REPROVADO
1;ECT2104;QUÍMICA GERAL;04B;2276334-3;6T56  25N34 (19/02/2018 - 07/07/2018);20170139280;1.50;CANCELADO
1;ECT2104;QUÍMICA GERAL;02B;1523912-0;25M56  2T12 (19/02/2018 - 07/07/2018);20170032372;-;INDEFERIDO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;35N12 (19/02/2018 - 07/07/2018);20170037833;0.00;REPROVADO
1;ECT2104;QUÍMICA GERAL;04C;2276334-3;7T12  25N34 (19/02/2018 - 07/07/2018);20170041371;0.60;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2104;QUÍMICA GERAL;06E;2275848-0,1255011-8;7M34  25N12 (19/02/2018 - 07/07/2018);20170133179;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20170095579;7.00;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05C;2312423-9;7T12  35N12 (19/02/2018 - 16/06/2018);20170039337;6.90;APROVADO POR NOTA
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (19/02/2018 - 07/07/2018);2015020818;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2103;CÁLCULO I;1;1091102-4;2356M34 (30/04/2018 - 07/07/2018);20160108842;-;DESISTENCIA
1;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;2;1543191-8;24T34;20160147199;-;DESISTENCIA
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);20170117620;7.30;APROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04D;1159567-3,4687943-1,2254759-4,3051115-3;7M56  35N34 (19/02/2018 - 07/07/2018);20160106507;8.60;APROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;05A;1772123-9;2N1234 (19/02/2018 - 27/05/2018),  2N1234 (28/05/2018 - 07/07/2018);20160158488;5.70;APROVADO POR NOTA
1;DCA0108;SISTEMAS OPERACIONAIS;1;2452782-5;35T34;2013020603;9.30;APROVADO
1;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;1;1543191-8;24M12;2013090591;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;MEC1505;CAD PARA ENGENHARIA I;3;3357809-7;35M1234 (19/02/2018 - 26/04/2018);2015017699;-;INDEFERIDO
1;ECT2307;FÍSICA EXPERIMENTAL I;07A;1717472-6;6T123 (26/02/2018 - 02/06/2018);20170031517;9.60;APROVADO
1;ECT2202;ÁLGEBRA LINEAR;3;1508148-8;35T12 (19/02/2018 - 07/07/2018);2016092929;-;CANCELADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1319338-6;4M56 (19/02/2018 - 07/07/2018);20170030458;9.40;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9;3T56  35N12 (19/02/2018 - 16/06/2018);20170178804;7.70;APROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;05B;1772123-9;2N1234 (19/02/2018 - 27/05/2018),  24T56 (28/05/2018 - 07/07/2018);20160106383;5.00;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20160109062;-;DESISTENCIA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);2016018494;3.80;REPROVADO
1;MEC1508;DINÂMICA;2;347304-1;24T56 (19/02/2018 - 07/07/2018);2015017779;-;INDEFERIDO
1;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;2;2550377-6;2N12 6N34 (19/02/2018 - 07/07/2018);20150127441;7.20;APROVADO
1;DCO1008;PROCESSAMENTO DIGITAL DE SINAIS;1;349732-3;2N12 4N34;2013020677;5.10;APROVADO POR NOTA
1;ECT2401;COMPUTAÇÃO NUMÉRICA;02B;1671947-8;35T34 (19/02/2018 - 07/04/2018), 3M34  35T34 (08/04/2018 - 07/07/2018);2015016833;1.40;REPROVADO
1;ECT2202;ÁLGEBRA LINEAR;5;2565098-1;46N12 (19/02/2018 - 07/07/2018);2013081000;-;INDEFERIDO
1;DEF0054;METODOLOGIA DO ATLETISMO;1;347732-2;35T56;20160143144;6.70;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);20170117522;5.90;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2016021112;0.80;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01D;2459504-9,1763991-5;5M56  24T12 (19/02/2018 - 16/06/2018);20170149535;9.10;APROVADO
1;CIV1303;SANEAMENTO AMBIENTAL;1;2326351-4;35T34;20170002319;5.30;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;1763991-5,2459504-9;5M56  24T12 (19/02/2018 - 16/06/2018);20160141847;5.50;APROVADO POR NOTA
1;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;1;2550377-6;46M56 (19/02/2018 - 07/07/2018);2015015415;-;INDEFERIDO
1;ECT2412;MECÂNICA DOS SÓLIDOS;4;2391566-0;35N34 (19/02/2018 - 07/07/2018);2016010155;5.50;APROVADO POR NOTA
1;MEC1508;DINÂMICA;3;347304-1;24M34 (19/02/2018 - 07/07/2018);2015010778;5.00;APROVADO POR NOTA
1;DEB0701;RESISTÊNCIA DOS MATERIAIS;1;2562782-3;35N12;2014084900;7.20;APROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1475328-8;35M56 (19/02/2018 - 07/07/2018);20160142479;6.30;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;1242299-3;2M56 (19/02/2018 - 07/07/2018);20170117120;7.40;APROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;02A;1321426-0;35M56 (19/02/2018 - 27/05/2018),  36T12 (28/05/2018 - 07/07/2018);2016019778;8.70;APROVADO
1;ECT2202;ÁLGEBRA LINEAR;1;1508148-8;35T56 (19/02/2018 - 07/07/2018);20170117246;6.80;APROVADO POR NOTA
1;ECT1562;POLÍTICAS, PLANEJAMENTO E GESTÃO DO MEIO AMBIENTE;1;1717461-1,1674419-7;24T34 (19/02/2018 - 07/07/2018);20150146948;6.30;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20170033370;5.90;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);2014056478;-;INDEFERIDO
1;ECT2601;PRÁTICAS DE STARTUP TECNOLÓGICA 1;01A;1242299-3;35M34 (19/02/2018 - 07/07/2018);2015014893;3.30;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;2913810-0;35T56 (19/02/2018 - 07/07/2018);20170038993;-;DESISTENCIA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;2836616-8,2993322-8;46M34  2T34 (19/02/2018 - 07/07/2018);20170031310;-;INDEFERIDO
1;ECT2403;FÍSICA EXPERIMENTAL II;10A;2325464-7;7T123 (26/02/2018 - 02/06/2018);2015084584;2.80;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;35N12 (19/02/2018 - 07/07/2018);20160159476;0.00;REPROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;35N12 (19/02/2018 - 07/07/2018);2016011896;5.30;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04C;3057895-9;35N34 (19/02/2018 - 25/02/2018),  7T34  35N34 (26/02/2018 - 20/04/2018),  35N34 (21/04/2018 - 09/06/2018);2011065900;2.40;CANCELADO
1;CIV1104;HIDROLOGIA;1;1759777-5;35T34;2015020291;2.90;REPROVADO
1;ECT2104;QUÍMICA GERAL;01C;1255011-8,1481705-7;25M56  3T56 (19/02/2018 - 07/07/2018);20170003530;0.00;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1354851-6;35T34 (19/02/2018 - 07/07/2018);20170043071;1.20;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);2013044098;-;INDEFERIDO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04A;1159567-3,2254759-4,3051115-3;3T34  35N34 (19/02/2018 - 07/07/2018);2016091449;-;INDEFERIDO
1;ECT2201;CÁLCULO II;2;2998751-4;46T34 (19/02/2018 - 07/07/2018);20170039678;0.30;REPROVADO
1;DCA0104;ARQUITETURA DE COMPUTADORES;1;2452782-5;46M12;2015014955;9.30;APROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;1;1319338-6;2M34 (19/02/2018 - 07/07/2018);20170044490;8.90;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);2014028160;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2;1753896-5,2410576-9;46T56 (19/02/2018 - 07/07/2018);20170043492;7.20;APROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (19/02/2018 - 07/07/2018);2016014557;1.10;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2103;CÁLCULO I;8;2646069-8;35T56 (19/02/2018 - 07/07/2018);20160107424;-;CANCELADO
1;ECT1552;INSTITUIÇÕES E SERVIÇOS TECNOLÓGICOS;1;2410576-9;35T12 (19/02/2018 - 07/07/2018);20160152279;-;CANCELADO
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;1672787-0;24T56 6T3456 (30/04/2018 - 07/07/2018);2016099222;-;TRANCADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1319338-6;4M56 (19/02/2018 - 07/07/2018);20170115241;7.70;APROVADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;3;1148551-7;4M56 (19/02/2018 - 07/07/2018);20170003675;1.70;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;1879244-0;36N12 (19/02/2018 - 07/07/2018);20170039570;-;CANCELADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1434796-4,1943220-0;2M56  24T12 (19/02/2018 - 16/06/2018);20170138854;-;CANCELADO
1;ECT2104;QUÍMICA GERAL;03D;3432383-1;25M34  6T12 (19/02/2018 - 07/07/2018);20160142058;-;INDEFERIDO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);20170001812;5.00;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1648476-4;35T34 (19/02/2018 - 07/07/2018);20170037655;4.80;REPROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04D;1159567-3,2254759-4,3051115-3,4687943-1;7M56  35N34 (19/02/2018 - 07/07/2018);2016021355;5.70;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9;3T34  35N12 (19/02/2018 - 16/06/2018);20170147370;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;1763991-5;5M34  24T12 (19/02/2018 - 16/06/2018);20170183161;5.80;APROVADO POR NOTA
1;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2014024545;7.50;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;4;2391566-0;35N34 (19/02/2018 - 07/07/2018);2014095888;6.00;APROVADO POR NOTA
1;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;1;2414410-1;35M12;2015017090;9.10;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01A;3057895-9,2254759-4;24T34 (19/02/2018 - 25/02/2018), 2M34  24T34 (26/02/2018 - 20/04/2018),  24T34 (21/04/2018 - 09/06/2018);2016015278;-;TRANCADO
1;ECT2101;PRÉ-CÁLCULO;7;3550015-0;246T12 (19/03/2018 - 15/06/2018);20170138649;0.10;REPROVADO
1;ELE1524;ACIONAMENTOS ELETRÔNICOS DE POTÊNCIA;1;1196444-0;35M56;2013073302;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;1242299-3;2N12 (19/02/2018 - 07/07/2018);2016019938;8.20;APROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;1242299-3;2N12 (19/02/2018 - 07/07/2018);20170034279;7.30;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;03D;1569480-3;7M34  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2015013359;5.30;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04B;3057895-9;35N34 (19/02/2018 - 25/02/2018),  7T12  35N34 (26/02/2018 - 20/04/2018),  35N34 (21/04/2018 - 09/06/2018);2016014092;8.00;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02D;3057895-9,1718775-5;24T12 (19/02/2018 - 25/02/2018), 5M56  24T12 (26/02/2018 - 20/04/2018),  24T12 (21/04/2018 - 09/06/2018);20160132365;8.10;APROVADO
1;MEC1508;DINÂMICA;1;1837132-1;46N12 (19/02/2018 - 07/07/2018);2011065900;0.80;CANCELADO
1;CIV1205;QUALIDADE DA ÁGUA;1;2326351-4;36M34;2015091678;8.30;APROVADO
1;DCO1003;REDES DE COMPUTADORES;1;1804383-8;35N12;2012919877;6.10;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (19/02/2018 - 07/07/2018);20170030538;5.70;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;2312423-9;3T34  35N34 (19/02/2018 - 16/06/2018);20160107783;6.30;APROVADO POR NOTA
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (19/02/2018 - 07/07/2018);20170044711;6.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;1879244-0;36N12 (19/02/2018 - 07/07/2018);20170043699;0.80;REPROVADO
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);20170149731;5.70;APROVADO POR NOTA
1;ECT2416;EXPRESSÃO GRÁFICA;03A;1321426-0,2266607-1;35M12 (19/02/2018 - 27/05/2018), 35M12 (28/05/2018 - 07/07/2018);20160142030;8.20;APROVADO
1;ELE2715.1;CIRCUITOS DIGITAIS - LABORATÓRIO;2;2566657-8;2N12;2013022161;6.20;APROVADO POR NOTA
1;DEF0650;ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA;3;346091-8;24T34;2014066456;8.70;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1756325-1;35T34 (19/02/2018 - 07/07/2018);20170034537;2.10;REPROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03D;2254759-4,3057895-9;24T56 (19/02/2018 - 25/02/2018), 6M56  24T56 (26/02/2018 - 20/04/2018),  24T56 (21/04/2018 - 09/06/2018);20160107765;5.10;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170138184;5.00;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;1673239-3;2M56 (19/02/2018 - 07/07/2018);20170139459;-;DESISTENCIA
1;DEB0504;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;1;1752038-1;35N12;2016009459;5.00;APROVADO POR NOTA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04C;2254759-4,4687943-1,1159567-3,3051115-3;7T34  35N34 (19/02/2018 - 07/07/2018);2016091968;4.30;REPROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;04B;2757086-1,2614800-7;35N12 (19/02/2018 - 07/04/2018),  6T56  35N12 (08/04/2018 - 07/07/2018);2016095887;5.00;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;6;1671983-4;2356N34 (30/04/2018 - 07/07/2018);20170117845;7.20;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;2312423-9;3T34  35N34 (19/02/2018 - 16/06/2018);2016019259;4.00;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;3030343-7;2T34 (19/02/2018 - 07/07/2018);20170116561;3.40;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9;3T56  35N12 (19/02/2018 - 16/06/2018);20170115223;1.40;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;2913810-0;35T56 (19/02/2018 - 07/07/2018);2015010419;0.50;CANCELADO
1;ECT2202;ÁLGEBRA LINEAR;5;2565098-1;46N12 (19/02/2018 - 07/07/2018);20170117362;8.20;APROVADO
1;ELE0701;ELETRÔNICA;01A;1199091-2;246T12;2013081494;4.40;CANCELADO
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;2;1149549-1;35M34;2015012271;8.30;APROVADO
1;ECT2103;CÁLCULO I;4;1672787-0;2356N12 (30/04/2018 - 07/07/2018);2013091285;0.00;REPROVADO
1;CIV1101;GEOLOGIA AMBIENTAL;1;3030421-2;35T56;2013021496;-;CANCELADO
1;ECT2414;ELETRICIDADE APLICADA;03E;1569480-3;7M56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2015011256;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753123-5;46T56 (19/02/2018 - 07/07/2018);20170138166;1.70;REPROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20170139468;7.50;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;03A;1569480-3;2T56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2014097087;-;INDEFERIDO
1;DCO1006;ANTENAS E PROPAGAÇÃO;1;1840342-7;2T56  46N12;2012917630;5.10;APROVADO POR NOTA
1;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;1;2550377-6;46M56 (19/02/2018 - 07/07/2018);2016020572;5.70;APROVADO POR NOTA
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;2836616-8,2993322-8;46M34  2T34 (19/02/2018 - 07/07/2018);20170037234;9.40;APROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03B;2614800-7,2757086-1;35N34 (19/02/2018 - 07/04/2018),  6T56  35N34 (08/04/2018 - 07/07/2018);2014066821;-;DESISTENCIA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (19/02/2018 - 07/07/2018);20170034297;3.30;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;1242299-3;2N12 (19/02/2018 - 07/07/2018);20160143609;1.00;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);2015010910;-;INDEFERIDO
1;ECT2403;FÍSICA EXPERIMENTAL II;07A;2913810-0;6M456 (26/02/2018 - 02/06/2018);2016012392;8.80;APROVADO
1;DCA0105;TEORIA DE CIRCUITOS;2;1205246-1;35T34;2014096983;3.50;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;2087054-1;2T34 (19/02/2018 - 07/07/2018);20170037870;5.30;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);2014097194;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9;24T12 (19/02/2018 - 07/07/2018);2016010271;9.00;APROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170044972;0.10;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2403;FÍSICA EXPERIMENTAL II;01A;2325464-7;3M123 (26/02/2018 - 02/06/2018);20160108682;5.90;APROVADO POR NOTA
1;ECT1560;FUNDAMENTOS EM DESENVOLVIMENTO SUSTENTÁVEL;1;1615358-0;5N12 (19/02/2018 - 07/07/2018);2016096820;8.80;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);20170031114;0.40;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;1434796-4,1943220-0;2M56  24T12 (19/02/2018 - 16/06/2018);20170183134;5.90;APROVADO POR NOTA
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;1;1330408-1;24N34;20150121232;-;INDEFERIDO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;1242299-3;2M56 (19/02/2018 - 07/07/2018);20170032078;9.20;APROVADO
1;ECT2201;CÁLCULO II;2;2998751-4;46T34 (19/02/2018 - 07/07/2018);20170095579;5.70;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);20170118000;6.40;APROVADO POR NOTA
1;MEC1604;MECÂNICA DOS SÓLIDOS II;1;1338331-2;24T56 (19/02/2018 - 07/07/2018);2015086088;3.80;REPROVADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (19/02/2018 - 07/07/2018);20170116721;-;TRANCADO
1;DEB0705;ELETRÔNICA ANALÓGICA;1;3223220-1;2N34 6N12;2015083086;8.60;APROVADO
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;8;1048302-2;35N12 (19/02/2018 - 07/07/2018);2016014619;-;INDEFERIDO
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170033899;6.40;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170041390;7.20;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9;3T34  35N12 (19/02/2018 - 16/06/2018);20160143627;-;INDEFERIDO
1;MEC1705;CAD PARA ENGENHARIA II;3;347936-8;2N1234 (19/02/2018 - 07/07/2018);2014071840;8.00;APROVADO
