"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57626167";"07";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626167";"07";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626167";"07";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626167";"07";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626168";"08";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"5752471";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"5753067";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"5759413";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"5753705";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"25939";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626169";"04";"25946";;;"54267";"GRADUAÇÃO";"Campus Central";"Ambulatórios HUOL";"2018";"2";"2018-07-30";"2018-12-15";"3M34 (30/07/2018 - 15/12/2018)";"15";"13";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626170";"01";"18654";;;"27526";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"5T45";"35";"40";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626171";"01";"5752220";;;"21434";"GRADUAÇÃO";"Campus Central";"NTI II";"2018";"2";"2018-07-30";"2018-12-22";"2N1234";"11";"30";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626172";"09";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"4";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626173";"01";"5756303";;;"22808";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3M456 (30/07/2018 - 22/12/2018)";"47";"45";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626173";"01";"5757909";;;"22808";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3M456 (30/07/2018 - 22/12/2018)";"47";"45";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626174";"02";"5756303";;;"22808";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"5N12 6N1 (30/07/2018 - 22/12/2018)";"27";"39";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626174";"02";"5757909";;;"22808";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"5N12 6N1 (30/07/2018 - 22/12/2018)";"27";"39";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626175";"10";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626176";"11";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"3";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626177";"01";"5757116";;;"21391";"GRADUAÇÃO";"Campus Central";"4A6";"2018";"2";"2018-07-30";"2018-12-22";"2N1234";"8";"30";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626178";"01";"20795";;;"2042752";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3M12";"3";"60";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626179";"12";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"2";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626180";"02";"20795";;;"2042752";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3N12";"4";"59";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626181";"01";"17994";;;"52911";"GRADUAÇÃO";"Campus Central";"Sala 1D1 - Depto Economia";"2018";"2";"2018-07-30";"2018-12-22";"35M34 (30/07/2018 - 22/12/2018)";"15";"40";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"25915";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5759914";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5753807";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5758770";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"25943";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"22753";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5753071";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5757892";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626182";"13";"5760250";;;"52526";"GRADUAÇÃO";"Campus Central";"DTG, Lab de habilidades, Ambulatório e MEJC";"2018";"2";"2018-07-30";"2018-12-15";"2M34 4M5  7T12 (30/07/2018 - 15/12/2018)";"5";"5";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626183";"01";"5760246";;;"21432";"GRADUAÇÃO";"Campus Central";"4I18";"2018";"2";"2018-07-30";"2018-12-22";"345N12";"19";"40";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626185";"01A";"5757909";;;"24210";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3T123";"36";"21";"REGULAR";"false";;"false";"57626184";;"ABERTA";;"Presencial"
"57626185";"01A";"25847";;;"24210";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3T123";"36";"21";"REGULAR";"false";;"false";"57626184";;"ABERTA";;"Presencial"
"57626185";"01A";"5752189";;;"24210";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3T123";"36";"21";"REGULAR";"false";;"false";"57626184";;"ABERTA";;"Presencial"
"57626185";"01A";"5756808";;;"24210";"GRADUAÇÃO";"Campus Central";"FF";"2018";"2";"2018-07-30";"2018-12-22";"3T123";"36";"21";"REGULAR";"false";;"false";"57626184";;"ABERTA";;"Presencial"
"57626186";"01";"5759457";;;"23567";"GRADUAÇÃO";"Campus Central";"4G6";"2018";"2";"2018-07-30";"2018-12-22";"35N12";"15";"40";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5758770";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5760334";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5757892";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"25943";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5759904";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5759410";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5752191";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5757177";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"22753";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5760353";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626187";"01";"5759914";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"22753";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5759410";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5759914";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5758770";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"25943";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5760334";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5760353";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
"57626188";"02";"5759904";;;"62640";"GRADUAÇÃO";"Campus Central";"DTG e UBS";"2018";"2";"2018-07-30";"2018-12-22";"3M234";"6";"6";"REGULAR";"false";;"false";;;"ABERTA";;"Presencial"
